"","sector","mes","conmutante.x","se conmutante","cv","conmutante.y","Freq"
"1780","Servicios Sociales y Personales",38,0.0374518845168282,0.0188625378896963,50.36,"1",11
"1781","Servicios Sociales y Personales",39,0.0284309937133696,0.0144895645134027,50.96,"0",224
"1782","Servicios Sociales y Personales",39,0.0284309937133696,0.0144895645134027,50.96,"1",10
"1783","Servicios Sociales y Personales",4,0.0104609437441318,0.00749536121022342,71.65,"0",201
"1784","Servicios Sociales y Personales",4,0.0104609437441318,0.00749536121022342,71.65,"1",3
"1785","Servicios Sociales y Personales",40,0.0193109928923678,0.00922359105205584,47.76,"1",8
"1786","Servicios Sociales y Personales",40,0.0193109928923678,0.00922359105205584,47.76,"0",219
"1787","Servicios Sociales y Personales",41,0.0210065442149658,0.0105304482923796,50.13,"1",4
"1788","Servicios Sociales y Personales",41,0.0210065442149658,0.0105304482923796,50.13,"0",228
"1789","Servicios Sociales y Personales",42,0.0216340350283885,0.010406395678822,48.1,"0",225
"1790","Servicios Sociales y Personales",42,0.0216340350283885,0.010406395678822,48.1,"1",5
"1791","Servicios Sociales y Personales",43,0.0475328797187268,0.0182242906690896,38.34,"0",217
"1792","Servicios Sociales y Personales",43,0.0475328797187268,0.0182242906690896,38.34,"1",6
"1793","Servicios Sociales y Personales",44,0.0437663617289987,0.0178375773210553,40.76,"0",211
"1794","Servicios Sociales y Personales",44,0.0437663617289987,0.0178375773210553,40.76,"1",6
"1795","Servicios Sociales y Personales",45,0.036865848582522,0.0167914109648499,45.55,"0",218
"1796","Servicios Sociales y Personales",45,0.036865848582522,0.0167914109648499,45.55,"1",7
"1797","Servicios Sociales y Personales",46,0.0164614773336678,0.0103025779409265,62.59,"1",6
"1798","Servicios Sociales y Personales",46,0.0164614773336678,0.0103025779409265,62.59,"0",225
"1799","Servicios Sociales y Personales",47,0.0301434455164382,0.0161432675922671,53.55,"0",216
"1800","Servicios Sociales y Personales",47,0.0301434455164382,0.0161432675922671,53.55,"1",6
"1801","Servicios Sociales y Personales",48,0.0331574668756372,0.0168100874816804,50.7,"0",215
"1802","Servicios Sociales y Personales",48,0.0331574668756372,0.0168100874816804,50.7,"1",4
"1803","Servicios Sociales y Personales",49,0.0296830693447398,0.0156717993072441,52.8,"1",6
"1804","Servicios Sociales y Personales",49,0.0296830693447398,0.0156717993072441,52.8,"0",216
"1805","Servicios Sociales y Personales",5,0.0156845824041665,0.00870263996229579,55.49,"0",205
"1806","Servicios Sociales y Personales",5,0.0156845824041665,0.00870263996229579,55.49,"1",3
"1807","Servicios Sociales y Personales",50,0.019135026661496,0.00916402787540768,47.89,"0",217
"1808","Servicios Sociales y Personales",50,0.019135026661496,0.00916402787540768,47.89,"1",5
"1809","Servicios Sociales y Personales",51,0.0171182321993748,0.00847576613885658,49.51,"0",226
"1810","Servicios Sociales y Personales",51,0.0171182321993748,0.00847576613885658,49.51,"1",5
"1811","Servicios Sociales y Personales",52,0.0230726569226703,0.0103925551549402,45.04,"0",225
"1812","Servicios Sociales y Personales",52,0.0230726569226703,0.0103925551549402,45.04,"1",3
"1813","Servicios Sociales y Personales",53,0.019453949706332,0.0101469688611423,52.16,"0",219
"1814","Servicios Sociales y Personales",53,0.019453949706332,0.0101469688611423,52.16,"1",3
"1815","Servicios Sociales y Personales",54,0.0205332330224227,0.00991303164083491,48.28,"0",223
"1816","Servicios Sociales y Personales",54,0.0205332330224227,0.00991303164083491,48.28,"1",4
"1817","Servicios Sociales y Personales",55,0.013884752486637,0.00756252721795333,54.47,"0",230
"1818","Servicios Sociales y Personales",55,0.013884752486637,0.00756252721795333,54.47,"1",3
"1819","Servicios Sociales y Personales",56,0.00969949568808879,0.00574489485339965,59.23,"0",231
"1820","Servicios Sociales y Personales",56,0.00969949568808879,0.00574489485339965,59.23,"1",3
"1821","Servicios Sociales y Personales",57,0.00970989163157288,0.00574839160622031,59.2,"0",227
"1822","Servicios Sociales y Personales",57,0.00970989163157288,0.00574839160622031,59.2,"1",3
"1823","Servicios Sociales y Personales",58,0.00444108994827287,0.00237921937919847,53.57,"0",220
"1824","Servicios Sociales y Personales",58,0.00444108994827287,0.00237921937919847,53.57,"1",3
"1825","Servicios Sociales y Personales",59,0.00472574432862758,0.00252609132580568,53.45,"0",213
"1826","Servicios Sociales y Personales",59,0.00472574432862758,0.00252609132580568,53.45,"1",3
"1827","Servicios Sociales y Personales",6,0.015419782646909,0.00860927361017235,55.83,"0",217
"1828","Servicios Sociales y Personales",6,0.015419782646909,0.00860927361017235,55.83,"1",3
"1829","Servicios Sociales y Personales",60,0.0030972516445865,0.00183636195482551,59.29,"0",204
"1830","Servicios Sociales y Personales",60,0.0030972516445865,0.00183636195482551,59.29,"1",4
"1831","Servicios Sociales y Personales",61,0.00456029453345611,0.00233919281560127,51.29,"0",197
"1832","Servicios Sociales y Personales",61,0.00456029453345611,0.00233919281560127,51.29,"1",5
"1833","Servicios Sociales y Personales",62,0.012848671627557,0.0100472703924578,78.2,"0",217
"1834","Servicios Sociales y Personales",62,0.012848671627557,0.0100472703924578,78.2,"1",3
"1835","Servicios Sociales y Personales",63,0.014119262687412,0.00987589810434234,69.95,"0",217
"1836","Servicios Sociales y Personales",63,0.014119262687412,0.00987589810434234,69.95,"1",1
"1837","Servicios Sociales y Personales",64,0.01580289780045,0.0101512550457856,64.24,"0",209
"1838","Servicios Sociales y Personales",64,0.01580289780045,0.0101512550457856,64.24,"1",1
"1839","Servicios Sociales y Personales",65,0.00881293097896201,0.00483788680576002,54.9,"0",203
"1840","Servicios Sociales y Personales",65,0.00881293097896201,0.00483788680576002,54.9,"1",1
"1841","Servicios Sociales y Personales",66,0.00886503501388957,0.00471460048392415,53.18,"0",199
"1842","Servicios Sociales y Personales",66,0.00886503501388957,0.00471460048392415,53.18,"1",1
"1843","Servicios Sociales y Personales",67,0.00588677208425945,0.00349079149070674,59.3,"0",206
"1844","Servicios Sociales y Personales",67,0.00588677208425945,0.00349079149070674,59.3,"1",1
"1845","Servicios Sociales y Personales",68,0.00829133005310796,0.0044275437490796,53.4,"0",212
"1846","Servicios Sociales y Personales",68,0.00829133005310796,0.0044275437490796,53.4,"1",2
"1847","Servicios Sociales y Personales",69,0.0107585109827384,0.00638430048144734,59.34,"0",215
"1848","Servicios Sociales y Personales",69,0.0107585109827384,0.00638430048144734,59.34,"1",3
"1849","Servicios Sociales y Personales",7,0.0162466865436372,0.00917040771192241,56.44,"1",3
"1850","Servicios Sociales y Personales",7,0.0162466865436372,0.00917040771192241,56.44,"0",206
"1851","Servicios Sociales y Personales",70,0.0101547234126471,0.00603194421293746,59.4,"0",220
"1852","Servicios Sociales y Personales",70,0.0101547234126471,0.00603194421293746,59.4,"1",4
"1853","Servicios Sociales y Personales",71,0.00620630018467917,0.00543356778212849,87.55,"0",210
"1854","Servicios Sociales y Personales",71,0.00620630018467917,0.00543356778212849,87.55,"1",4
"1855","Servicios Sociales y Personales",72,0.000863562681360717,0.000868228529749747,100.54,"0",206
"1856","Servicios Sociales y Personales",72,0.000863562681360717,0.000868228529749747,100.54,"1",5
"1857","Servicios Sociales y Personales",73,0,0,NA,"1",3
"1858","Servicios Sociales y Personales",73,0,0,NA,"0",212
"1859","Servicios Sociales y Personales",74,0,0,NA,"0",212
"1860","Servicios Sociales y Personales",74,0,0,NA,"1",3
"1861","Servicios Sociales y Personales",75,0.0106275829518446,0.0105710957546886,99.47,"1",2
"1862","Servicios Sociales y Personales",75,0.0106275829518446,0.0105710957546886,99.47,"0",220
"1863","Servicios Sociales y Personales",76,0.0141030635756119,0.0108109029997831,76.66,"0",222
"1864","Servicios Sociales y Personales",76,0.0141030635756119,0.0108109029997831,76.66,"1",2
"1865","Servicios Sociales y Personales",77,0.0137556915158657,0.0105037154879476,76.36,"1",2
"1866","Servicios Sociales y Personales",77,0.0137556915158657,0.0105037154879476,76.36,"0",230
"1867","Servicios Sociales y Personales",78,0.00597950643617665,0.00423010765478319,70.74,"1",4
"1868","Servicios Sociales y Personales",78,0.00597950643617665,0.00423010765478319,70.74,"0",234
"1869","Servicios Sociales y Personales",79,0.00461286466792388,0.0030114101687006,65.28,"0",236
"1870","Servicios Sociales y Personales",79,0.00461286466792388,0.0030114101687006,65.28,"1",4
"1871","Servicios Sociales y Personales",8,0.0173902906914302,0.00993621021744381,57.14,"1",4
"1872","Servicios Sociales y Personales",8,0.0173902906914302,0.00993621021744381,57.14,"0",192
"1873","Servicios Sociales y Personales",80,0.00470983382376359,0.00308465033803862,65.49,"1",4
"1874","Servicios Sociales y Personales",80,0.00470983382376359,0.00308465033803862,65.49,"0",226
"1875","Servicios Sociales y Personales",81,0.00585845706508526,0.00354476037824078,60.51,"0",224
"1876","Servicios Sociales y Personales",81,0.00585845706508526,0.00354476037824078,60.51,"1",5
"1877","Servicios Sociales y Personales",82,0.00337690154218854,0.00242006718304819,71.67,"1",6
"1878","Servicios Sociales y Personales",82,0.00337690154218854,0.00242006718304819,71.67,"0",206
"1879","Servicios Sociales y Personales",83,0.00640800969869031,0.00361420110237764,56.4,"1",11
"1880","Servicios Sociales y Personales",83,0.00640800969869031,0.00361420110237764,56.4,"0",168
"1881","Servicios Sociales y Personales",84,0.0286654674730114,0.0173286637661653,60.45,"1",10
"1882","Servicios Sociales y Personales",84,0.0286654674730114,0.0173286637661653,60.45,"0",152
"1883","Servicios Sociales y Personales",85,0.0309851353172654,0.0186815584988436,60.29,"1",7
"1884","Servicios Sociales y Personales",85,0.0309851353172654,0.0186815584988436,60.29,"0",147
"1885","Servicios Sociales y Personales",86,0.0253358374674094,0.0181008848472966,71.44,"1",7
"1886","Servicios Sociales y Personales",86,0.0253358374674094,0.0181008848472966,71.44,"0",149
"1887","Servicios Sociales y Personales",9,0.0174256466523056,0.00968191512413443,55.56,"0",194
"1888","Servicios Sociales y Personales",9,0.0174256466523056,0.00968191512413443,55.56,"1",4
"1889","Transporte y Comunicaciones",1,0.0373902639796079,0.0248695583882392,66.51,"0",43
"1890","Transporte y Comunicaciones",1,0.0373902639796079,0.0248695583882392,66.51,"1",5
"1891","Transporte y Comunicaciones",10,0.0670026455651517,0.0425805351913297,63.55,"0",66
"1892","Transporte y Comunicaciones",10,0.0670026455651517,0.0425805351913297,63.55,"1",7
"1893","Transporte y Comunicaciones",11,0.0755259955436602,0.0459110469949058,60.79,"0",60
"1894","Transporte y Comunicaciones",11,0.0755259955436602,0.0459110469949058,60.79,"1",6
"1895","Transporte y Comunicaciones",12,0.070973439422093,0.0431636314676263,60.82,"0",59
"1896","Transporte y Comunicaciones",12,0.070973439422093,0.0431636314676263,60.82,"1",4
"1897","Transporte y Comunicaciones",13,0.0359478639984257,0.0183283524414171,50.99,"0",60
"1898","Transporte y Comunicaciones",13,0.0359478639984257,0.0183283524414171,50.99,"1",4
"1899","Transporte y Comunicaciones",14,0.0193420617117393,0.014063809120298,72.71,"0",56
"1900","Transporte y Comunicaciones",14,0.0193420617117393,0.014063809120298,72.71,"1",6
"1901","Transporte y Comunicaciones",15,0.0379606153026417,0.0230000146933039,60.59,"1",7
"1902","Transporte y Comunicaciones",15,0.0379606153026417,0.0230000146933039,60.59,"0",54
"1903","Transporte y Comunicaciones",16,0.021835211979282,0.0215960326853702,98.9,"0",50
"1904","Transporte y Comunicaciones",16,0.021835211979282,0.0215960326853702,98.9,"1",6
"1905","Transporte y Comunicaciones",17,0.0211013683204898,0.0209234388412321,99.16,"0",51
"1906","Transporte y Comunicaciones",17,0.0211013683204898,0.0209234388412321,99.16,"1",5
"1907","Transporte y Comunicaciones",18,0.0374795840702011,0.0366060743099064,97.67,"1",4
"1908","Transporte y Comunicaciones",18,0.0374795840702011,0.0366060743099064,97.67,"0",49
"1909","Transporte y Comunicaciones",19,0.0366081184534548,0.0358160135688792,97.84,"0",45
"1910","Transporte y Comunicaciones",19,0.0366081184534548,0.0358160135688792,97.84,"1",4
"1911","Transporte y Comunicaciones",2,0.0295536745000792,0.0224033807335486,75.81,"1",4
"1912","Transporte y Comunicaciones",2,0.0295536745000792,0.0224033807335486,75.81,"0",44
"1913","Transporte y Comunicaciones",20,0.0605925208409515,0.0422442684061235,69.72,"1",3
"1914","Transporte y Comunicaciones",20,0.0605925208409515,0.0422442684061235,69.72,"0",46
"1915","Transporte y Comunicaciones",21,0.0450427711505456,0.0316525239850986,70.27,"0",47
"1916","Transporte y Comunicaciones",21,0.0450427711505456,0.0316525239850986,70.27,"1",4
"1917","Transporte y Comunicaciones",22,0.0810246167813201,0.0464238262570804,57.3,"1",5
"1918","Transporte y Comunicaciones",22,0.0810246167813201,0.0464238262570804,57.3,"0",50
"1919","Transporte y Comunicaciones",23,0.0743982525249919,0.0430968114601688,57.93,"1",5
"1920","Transporte y Comunicaciones",23,0.0743982525249919,0.0430968114601688,57.93,"0",51
"1921","Transporte y Comunicaciones",24,0.0882091079638113,0.0477735541029522,54.16,"0",51
"1922","Transporte y Comunicaciones",24,0.0882091079638113,0.0477735541029522,54.16,"1",7
"1923","Transporte y Comunicaciones",25,0.0577208237073846,0.0403680852248783,69.94,"0",47
"1924","Transporte y Comunicaciones",25,0.0577208237073846,0.0403680852248783,69.94,"1",6
"1925","Transporte y Comunicaciones",26,0.0397114196343987,0.0387019354709665,97.46,"0",43
"1926","Transporte y Comunicaciones",26,0.0397114196343987,0.0387019354709665,97.46,"1",6
"1927","Transporte y Comunicaciones",27,0.0450787864497239,0.0350978647298569,77.86,"0",47
"1928","Transporte y Comunicaciones",27,0.0450787864497239,0.0350978647298569,77.86,"1",4
"1929","Transporte y Comunicaciones",28,0.041737651460801,0.0327215513162733,78.4,"1",4
"1930","Transporte y Comunicaciones",28,0.041737651460801,0.0327215513162733,78.4,"0",49
"1931","Transporte y Comunicaciones",29,0.0371145469901706,0.0290657508912436,78.31,"1",3
"1932","Transporte y Comunicaciones",29,0.0371145469901706,0.0290657508912436,78.31,"0",53
"1933","Transporte y Comunicaciones",3,0.0278291237230962,0.0209405082478982,75.25,"0",51
"1934","Transporte y Comunicaciones",3,0.0278291237230962,0.0209405082478982,75.25,"1",4
"1935","Transporte y Comunicaciones",30,0.0305383062646563,0.018137733846702,59.39,"1",2
"1936","Transporte y Comunicaciones",30,0.0305383062646563,0.018137733846702,59.39,"0",54
"1937","Transporte y Comunicaciones",31,0.0297073079472554,0.0175500069397136,59.08,"0",53
"1938","Transporte y Comunicaciones",31,0.0297073079472554,0.0175500069397136,59.08,"1",4
"1939","Transporte y Comunicaciones",32,0.0342082474128915,0.0203225098328429,59.41,"1",8
"1940","Transporte y Comunicaciones",32,0.0342082474128915,0.0203225098328429,59.41,"0",48
"1941","Transporte y Comunicaciones",33,0.0550901283036223,0.0404376291702688,73.4,"1",7
"1942","Transporte y Comunicaciones",33,0.0550901283036223,0.0404376291702688,73.4,"0",47
"1943","Transporte y Comunicaciones",34,0.0503222652859213,0.0366196764309631,72.77,"0",51
"1944","Transporte y Comunicaciones",34,0.0503222652859213,0.0366196764309631,72.77,"1",5
"1945","Transporte y Comunicaciones",35,0.0515750058045046,0.0374022611383457,72.52,"1",5
"1946","Transporte y Comunicaciones",35,0.0515750058045046,0.0374022611383457,72.52,"0",50
"1947","Transporte y Comunicaciones",36,0.0344278995859341,0.0337560613647664,98.05,"1",6
"1948","Transporte y Comunicaciones",36,0.0344278995859341,0.0337560613647664,98.05,"0",46
"1949","Transporte y Comunicaciones",37,0.0539327567963966,0.0383783635244627,71.16,"0",43
"1950","Transporte y Comunicaciones",37,0.0539327567963966,0.0383783635244627,71.16,"1",7
"1951","Transporte y Comunicaciones",38,0.052323173799499,0.0370145326842991,70.74,"0",46
"1952","Transporte y Comunicaciones",38,0.052323173799499,0.0370145326842991,70.74,"1",10
"1953","Transporte y Comunicaciones",39,0.0200636669885554,0.0199109539317595,99.24,"0",46
"1954","Transporte y Comunicaciones",39,0.0200636669885554,0.0199109539317595,99.24,"1",10
"1955","Transporte y Comunicaciones",4,0.036317601330252,0.0217195760903096,59.8,"1",4
"1956","Transporte y Comunicaciones",4,0.036317601330252,0.0217195760903096,59.8,"0",61
"1957","Transporte y Comunicaciones",40,0,0,NA,"1",10
"1958","Transporte y Comunicaciones",40,0,0,NA,"0",47
"1959","Transporte y Comunicaciones",41,0,0,NA,"0",52
"1960","Transporte y Comunicaciones",41,0,0,NA,"1",5
"1961","Transporte y Comunicaciones",42,0.0164952196093372,0.0163979841654356,99.41,"0",54
"1962","Transporte y Comunicaciones",42,0.0164952196093372,0.0163979841654356,99.41,"1",6
"1963","Transporte y Comunicaciones",43,0.0164767156072452,0.0163664686276952,99.33,"0",56
"1964","Transporte y Comunicaciones",43,0.0164767156072452,0.0163664686276952,99.33,"1",9
"1965","Transporte y Comunicaciones",44,0.0176979553407309,0.0175308325899095,99.06,"1",10
"1966","Transporte y Comunicaciones",44,0.0176979553407309,0.0175308325899095,99.06,"0",55
"1967","Transporte y Comunicaciones",45,0.0082987868817704,0.00596649776321836,71.9,"0",53
"1968","Transporte y Comunicaciones",45,0.0082987868817704,0.00596649776321836,71.9,"1",10
"1969","Transporte y Comunicaciones",46,0.00725643360667769,0.0052198767445161,71.93,"0",60
"1970","Transporte y Comunicaciones",46,0.00725643360667769,0.0052198767445161,71.93,"1",7
"1971","Transporte y Comunicaciones",47,0.0134653959319663,0.00823979833894495,61.19,"0",56
"1972","Transporte y Comunicaciones",47,0.0134653959319663,0.00823979833894495,61.19,"1",7
"1973","Transporte y Comunicaciones",48,0.00964912950782925,0.00712925293338127,73.88,"0",59
"1974","Transporte y Comunicaciones",48,0.00964912950782925,0.00712925293338127,73.88,"1",5
"1975","Transporte y Comunicaciones",49,0.0108418653863736,0.00797109234325832,73.52,"1",6
"1976","Transporte y Comunicaciones",49,0.0108418653863736,0.00797109234325832,73.52,"0",54
"1977","Transporte y Comunicaciones",5,0.0515051825742035,0.0293374665367643,56.96,"0",60
"1978","Transporte y Comunicaciones",5,0.0515051825742035,0.0293374665367643,56.96,"1",4
"1979","Transporte y Comunicaciones",50,0.00344685563613733,0.00348530291516472,101.12,"1",5
"1980","Transporte y Comunicaciones",50,0.00344685563613733,0.00348530291516472,101.12,"0",61
"1981","Transporte y Comunicaciones",51,0.0328188989413282,0.032384861155818,98.68,"1",8
"1982","Transporte y Comunicaciones",51,0.0328188989413282,0.032384861155818,98.68,"0",56
"1983","Transporte y Comunicaciones",52,0.0293009468126233,0.0289625193061344,98.84,"1",9
"1984","Transporte y Comunicaciones",52,0.0293009468126233,0.0289625193061344,98.84,"0",61
"1985","Transporte y Comunicaciones",53,0.0331391645451192,0.0326423807689971,98.5,"0",55
"1986","Transporte y Comunicaciones",53,0.0331391645451192,0.0326423807689971,98.5,"1",8
"1987","Transporte y Comunicaciones",54,0,0,NA,"1",6
"1988","Transporte y Comunicaciones",54,0,0,NA,"0",51
"1989","Transporte y Comunicaciones",55,0,0,NA,"1",5
"1990","Transporte y Comunicaciones",55,0,0,NA,"0",54
"1991","Transporte y Comunicaciones",56,0,0,NA,"0",55
"1992","Transporte y Comunicaciones",56,0,0,NA,"1",5
"1993","Transporte y Comunicaciones",57,0.0320001037246915,0.0314657854483826,98.33,"1",6
"1994","Transporte y Comunicaciones",57,0.0320001037246915,0.0314657854483826,98.33,"0",59
"1995","Transporte y Comunicaciones",58,0.0312904456793157,0.0307952761819502,98.42,"1",7
"1996","Transporte y Comunicaciones",58,0.0312904456793157,0.0307952761819502,98.42,"0",59
"1997","Transporte y Comunicaciones",59,0.0316041947727419,0.0312073082394653,98.74,"1",10
"1998","Transporte y Comunicaciones",59,0.0316041947727419,0.0312073082394653,98.74,"0",58
"1999","Transporte y Comunicaciones",6,0.0678275565885263,0.0300005155733212,44.23,"1",5
"2000","Transporte y Comunicaciones",6,0.0678275565885263,0.0300005155733212,44.23,"0",66
"2001","Transporte y Comunicaciones",60,0,0,NA,"1",10
"2002","Transporte y Comunicaciones",60,0,0,NA,"0",59
"2003","Transporte y Comunicaciones",61,0,0,NA,"1",8
"2004","Transporte y Comunicaciones",61,0,0,NA,"0",52
"2005","Transporte y Comunicaciones",62,0.012399118272651,0.0124437056493231,100.36,"1",8
"2006","Transporte y Comunicaciones",62,0.012399118272651,0.0124437056493231,100.36,"0",50
"2007","Transporte y Comunicaciones",63,0.0131318718590035,0.0131571498920011,100.19,"1",9
"2008","Transporte y Comunicaciones",63,0.0131318718590035,0.0131571498920011,100.19,"0",50
"2009","Transporte y Comunicaciones",64,0.0140651494337564,0.0141257200559738,100.43,"1",9
"2010","Transporte y Comunicaciones",64,0.0140651494337564,0.0141257200559738,100.43,"0",42
"2011","Transporte y Comunicaciones",65,0,0,NA,"1",8
"2012","Transporte y Comunicaciones",65,0,0,NA,"0",43
"2013","Transporte y Comunicaciones",66,0.0394111787551831,0.038638907755343,98.04,"1",8
"2014","Transporte y Comunicaciones",66,0.0394111787551831,0.038638907755343,98.04,"0",45
"2015","Transporte y Comunicaciones",67,0.0374824618166415,0.0366732896261315,97.84,"1",8
"2016","Transporte y Comunicaciones",67,0.0374824618166415,0.0366732896261315,97.84,"0",49
"2017","Transporte y Comunicaciones",68,0.038329457271052,0.0376706756754446,98.28,"1",8
"2018","Transporte y Comunicaciones",68,0.038329457271052,0.0376706756754446,98.28,"0",47
"2019","Transporte y Comunicaciones",69,0.0839693227087321,0.0508141303370576,60.52,"1",7
"2020","Transporte y Comunicaciones",69,0.0839693227087321,0.0508141303370576,60.52,"0",47
"2021","Transporte y Comunicaciones",7,0.0548017332099691,0.0242854877597815,44.32,"1",5
"2022","Transporte y Comunicaciones",7,0.0548017332099691,0.0242854877597815,44.32,"0",74
"2023","Transporte y Comunicaciones",70,0.078669702313384,0.0479481895126697,60.95,"1",7
"2024","Transporte y Comunicaciones",70,0.078669702313384,0.0479481895126697,60.95,"0",48
"2025","Transporte y Comunicaciones",71,0.0754371028617581,0.0454436472996025,60.24,"1",8
"2026","Transporte y Comunicaciones",71,0.0754371028617581,0.0454436472996025,60.24,"0",48
"2027","Transporte y Comunicaciones",72,0.0703959285083659,0.047750648402648,67.83,"1",9
"2028","Transporte y Comunicaciones",72,0.0703959285083659,0.047750648402648,67.83,"0",48
"2029","Transporte y Comunicaciones",73,0.100274850210277,0.0564640132182529,56.31,"0",43
"2030","Transporte y Comunicaciones",73,0.100274850210277,0.0564640132182529,56.31,"1",10
"2031","Transporte y Comunicaciones",74,0.109998567366576,0.06154445767223,55.95,"0",43
"2032","Transporte y Comunicaciones",74,0.109998567366576,0.06154445767223,55.95,"1",10
"2033","Transporte y Comunicaciones",75,0.034715432810874,0.0255497692339552,73.6,"0",45
"2034","Transporte y Comunicaciones",75,0.034715432810874,0.0255497692339552,73.6,"1",9
"2035","Transporte y Comunicaciones",76,0.0135281599348933,0.0135516421926577,100.17,"0",44
"2036","Transporte y Comunicaciones",76,0.0135281599348933,0.0135516421926577,100.17,"1",9
"2037","Transporte y Comunicaciones",77,0.0467193149877289,0.0354808241712546,75.94,"0",41
"2038","Transporte y Comunicaciones",77,0.0467193149877289,0.0354808241712546,75.94,"1",8
"2039","Transporte y Comunicaciones",78,0.0362515859516696,0.0355829132697674,98.16,"0",39
"2040","Transporte y Comunicaciones",78,0.0362515859516696,0.0355829132697674,98.16,"1",8
"2041","Transporte y Comunicaciones",79,0.102884037196046,0.0532227881039172,51.73,"1",6
"2042","Transporte y Comunicaciones",79,0.102884037196046,0.0532227881039172,51.73,"0",39
"2043","Transporte y Comunicaciones",8,0.0393936551296244,0.0180525705309668,45.83,"0",76
"2044","Transporte y Comunicaciones",8,0.0393936551296244,0.0180525705309668,45.83,"1",6
"2045","Transporte y Comunicaciones",80,0.105149623941365,0.0543386273282527,51.68,"0",38
"2046","Transporte y Comunicaciones",80,0.105149623941365,0.0543386273282527,51.68,"1",6
"2047","Transporte y Comunicaciones",81,0.113755319234404,0.0590507262642193,51.91,"1",6
"2048","Transporte y Comunicaciones",81,0.113755319234404,0.0590507262642193,51.91,"0",34
"2049","Transporte y Comunicaciones",82,0.0727360181117049,0.0491935985531884,67.63,"0",32
"2050","Transporte y Comunicaciones",82,0.0727360181117049,0.0491935985531884,67.63,"1",9
"2051","Transporte y Comunicaciones",83,0,0,NA,"0",37
"2052","Transporte y Comunicaciones",83,0,0,NA,"1",1
"2053","Transporte y Comunicaciones",84,0,0,NA,"0",41
"2054","Transporte y Comunicaciones",84,0,0,NA,"1",0
"2055","Transporte y Comunicaciones",85,0,0,NA,"0",42
"2056","Transporte y Comunicaciones",85,0,0,NA,"1",0
"2057","Transporte y Comunicaciones",86,0,0,NA,"0",38
"2058","Transporte y Comunicaciones",86,0,0,NA,"1",0
"2059","Transporte y Comunicaciones",9,0.0232014484437545,0.0136346807554758,58.77,"0",74
"2060","Transporte y Comunicaciones",9,0.0232014484437545,0.0136346807554758,58.77,"1",6
