"","sexo","tasa_sexo","std_error_sexo","cv","frecuencia"
"117",1,0.754179840783462,0.0225934465707438,2.16293623775367,445
"118",2,0.451592513073919,0.0196508203685639,3.58391366749256,313
"119",1,0.747848291046746,0.0223473595660629,2.17666469266559,444
"120",2,0.456783090457617,0.0215695509382536,3.60110138782511,316
"121",1,0.746044947981606,0.0199265223659699,1.93532009413157,434
"122",2,0.448969184687482,0.0221943051893638,3.07394485747851,306
"123",1,0.745756793811904,0.0179058864333149,2.13384751347277,436
"124",2,0.422423019027332,0.0223012752503862,3.31435094738229,291
"125",1,0.737956421636543,0.0182378571949471,1.93497475042801,421
"126",2,0.411722524943428,0.0224697998450208,3.4844054010972,287
"127",1,0.746675483808988,0.017210680299904,1.87030461855682,433
"128",2,0.41258041428542,0.0230780920333993,3.33290171112763,295
"129",1,0.745552175261727,0.018213797959274,1.80124927959775,439
"130",2,0.409807138466224,0.0249225702889512,3.18183081471562,293
"131",1,0.729815717868394,0.021837124570315,1.8405491066895,428
"132",2,0.433717269471891,0.0272939780291738,3.29791805804886,298
"133",1,0.761959659593711,0.0228164998164665,1.96211585867092,454
"134",2,0.383869634217034,0.0213683801982671,3.90476148385128,310
"135",1,0.73487541948129,0.0223866955150731,1.75018213768806,430
"136",2,0.437030562903293,0.0276715887356229,2.48825806013299,299
"137",1,0.747018423338338,0.0217473743300616,1.50897178810434,433
"138",2,0.435958765502325,0.0250837360793909,3.14077735722739,298
"139",1,0.758861739824056,0.017197796604668,1.89660779066105,443
"140",2,0.431874289526611,0.0210451294585813,3.32972780677475,300
"141",1,0.762044090494746,0.0162075711146615,1.69038513538234,446
"142",2,0.441039959939295,0.0211573526439324,2.95870464533554,309
"143",1,0.770229162053212,0.0164600136561842,1.58231531817615,450
"144",2,0.452044642823991,0.0215886505678151,3.20609190764117,319
"145",1,0.771835303888024,0.0178317188463813,1.87260173325785,457
"146",2,0.464622747018572,0.024007095870614,3.16173353645402,329
"147",1,0.767662760016655,0.0184820498507261,2.04095491331865,450
"148",2,0.467769613986991,0.0246128977255998,2.88471492250547,322
"149",1,0.757665595833302,0.0177597183004681,1.90333362043611,447
"150",2,0.470016202044892,0.0238755527110313,2.90594547588655,325
"151",1,0.738903253954807,0.0192359714670337,1.77023809946572,442
"152",2,0.464658928134195,0.0262689969914113,2.86110700913504,320
"153",1,0.74471652349457,0.0183708728476558,1.79625747443104,451
"154",2,0.47183955048156,0.0262404878039422,3.18615922349159,333
"155",1,0.727792968698738,0.0279908978292822,2.43841746851138,433
"156",2,0.387025351318657,0.0234342268796191,4.67846120528831,304
"157",1,0.751184489062544,0.0196018053694476,2.42708470127507,440
"158",2,0.452821011236048,0.0270420460379697,3.69323607505627,316
"159",1,0.778061544408039,0.0163637242398381,1.75461294707939,448
"160",2,0.448640485051931,0.0251910685061318,2.91866957105824,314
"161",1,0.786703547613499,0.0177046819585374,1.63395648372178,445
"162",2,0.457804289856379,0.0243411241155451,2.85928506546326,315
"163",1,0.777583807294545,0.0172906945555892,1.8060672927231,438
"164",2,0.478272636467035,0.0263728194149512,2.80012432171407,330
"165",1,0.774209528551386,0.0177477849858241,1.78649340553044,434
"166",2,0.49438387439406,0.0232534160901023,2.69142217040444,347
"167",1,0.762540941481722,0.0163386345027036,2.37449477750943,426
"168",2,0.465879792181725,0.0243176758773802,2.91983413109711,338
"169",1,0.769210527593647,0.0167010343433094,1.7824421786846,427
"170",2,0.459795250134063,0.0219887879401472,3.05524009821012,333
"171",1,0.757380516281417,0.0178418911381265,2.21602008584864,421
"172",2,0.441219043299098,0.0205645413294319,3.49163894799309,322
"173",1,0.751574205313769,0.0183131109206191,2.25497177880659,414
"174",2,0.443930801661527,0.0210166998997273,3.45067113490058,318
"175",1,0.742309005797955,0.0185725517518049,1.95295160011027,403
"176",2,0.424561712647645,0.0222578129091889,3.09419279916024,309
"177",1,0.737991268145242,0.0269216122723831,1.70835810627315,438
"178",2,0.401442433915169,0.0236952422766095,4.39310510117055,314
