"","sexo","tasa_sexo","std_error_sexo","cv","frecuencia"
"87",1,0.696983435692697,0.0213177550516542,1.88480202943113,591
"88",2,0.443862986682623,0.0191167821990738,2.84041112487761,440
"89",1,0.664423839593458,0.0223433042403444,2.65429790318502,551
"90",2,0.377188194190209,0.0196885139317474,6.11012454518526,397
"91",1,0.701267379315008,0.0202074378083804,1.92032654420584,585
"92",2,0.439297260540389,0.0180587712716805,4.1229387149554,433
"93",1,0.708664416887804,0.0190080257581534,2.56572508865209,583
"94",2,0.443628291482768,0.016615991091018,4.64452558066398,436
"95",1,0.692336081715433,0.0208264772168062,2.75726278266945,580
"96",2,0.438894184633445,0.016055881694878,4.20273207750433,429
"97",1,0.678575932557276,0.0215004189946889,2.48514206133739,574
"98",2,0.430596095041818,0.0193732499922606,3.93498238101614,422
"99",1,0.6660022095328,0.0220798415514362,2.3602611200346,568
"100",2,0.431896307988033,0.0204436402267807,3.55035512241221,424
"101",1,0.677683768712909,0.0218272226836936,2.63890742306576,571
"102",2,0.425018441749233,0.0207466597934829,3.365070700616,418
"103",1,0.683309269154229,0.0220358946763428,2.1496597365376,569
"104",2,0.430823717392216,0.0186275890685977,3.43264357597422,419
"105",1,0.688990512052499,0.0225212297910389,2.17421872423683,571
"106",2,0.44327288219574,0.016723333005821,3.45062356250578,422
"107",1,0.713103122576209,0.0208930172300562,2.25888455555232,585
"108",2,0.455971074867149,0.0195854777548758,3.66302608344076,427
"109",1,0.715718598072399,0.0198590662060863,2.5311187510314,593
"110",2,0.46728086919134,0.021107989802141,4.02084272134061,434
"111",1,0.684616289840961,0.0211081827273948,2.69303067737783,571
"112",2,0.381070574235321,0.0175411393835846,5.07768664098282,410
"113",1,0.72669963666591,0.0191728318961853,2.34638858580755,605
"114",2,0.462919535894995,0.0221931333820087,3.49715502880199,439
"115",1,0.704586832969137,0.0205671809313366,2.18422946338009,588
"116",2,0.450032941778916,0.0207815007937751,3.45276327639962,423
"117",1,0.702346465660734,0.0200809182747948,2.32256156636205,570
"118",2,0.450363812625748,0.016209089068441,3.59369144316193,422
"119",1,0.684966079502606,0.0186408225525846,2.37648990118431,561
"120",2,0.457875076654819,0.018104937690517,3.59251312170031,425
"121",1,0.691804219079021,0.0169784323272922,2.08705836006071,551
"122",2,0.447860271562612,0.0185505938467532,3.08155602108025,411
"123",1,0.691361061873528,0.0170926339835495,2.30173691850476,548
"124",2,0.425208882672511,0.019990178340075,3.2926361380546,393
"125",1,0.687123116373756,0.0173222659691228,2.07812400537287,535
"126",2,0.404469278397698,0.0194740472876107,3.54689037285958,379
"127",1,0.69653450281558,0.0169381646656779,2.00494103348223,548
"128",2,0.409830733219131,0.0214314615800736,3.35526317889484,392
"129",1,0.698683366414712,0.0185251933578218,1.92207999094631,555
"130",2,0.406460667662598,0.0208915952928361,3.20802745505663,392
"131",1,0.697971874825872,0.0219338774003997,1.92452119636732,548
"132",2,0.422906228106123,0.0221182074504151,3.38222499461526,397
"133",1,0.683065331675178,0.0215723791896776,2.18874105071294,568
"134",2,0.378039786072735,0.0242393933078061,3.964977808506,415
"135",1,0.707033610510625,0.0228827379045289,1.81910140265226,549
"136",2,0.424873687116301,0.0226001429558462,2.5594543828997,398
"137",1,0.730288303656883,0.0226172632776562,1.54354070901477,553
"138",2,0.446877600295815,0.0204001157019828,3.06403681560257,414
"139",1,0.737665185665446,0.018957593460269,1.95110616002102,574
"140",2,0.439125656545922,0.0182591047534826,3.27474336657772,415
"141",1,0.721787794972666,0.0194501665512574,1.78466304369563,564
"142",2,0.458171557921638,0.0168860388513544,2.84807504021054,438
"143",1,0.719779849417852,0.0172418200318882,1.69321967349945,566
"144",2,0.455486313960787,0.0174407223761158,3.18186656070485,434
"145",1,0.721092717800942,0.0184741271594804,2.00437487741943,568
"146",2,0.476952343192463,0.0192072592788281,3.08000021808306,449
"147",1,0.722143942471932,0.0182557641463804,2.16960219380174,560
"148",2,0.469948997192281,0.0204867999475213,2.87133708939652,430
"149",1,0.713621198189282,0.0178929175495222,2.02080656412169,552
"150",2,0.472894030645878,0.0199499550874651,2.88826114819058,429
"151",1,0.692794792575969,0.0184297669457593,1.88805502868522,549
"152",2,0.467953741327004,0.022309739904926,2.84096225488432,423
"153",1,0.698910357155946,0.0186901386008224,1.91398311380431,558
"154",2,0.473649469514317,0.0227527302329852,3.17398420675209,435
"155",1,0.654601343134855,0.0224929990739374,2.71105934466309,542
"156",2,0.391557778327869,0.0245122622086355,4.62430627566603,414
"157",1,0.706074047550201,0.0199192897410572,2.58214897936637,544
"158",2,0.456189419458312,0.0233514186774439,3.66596598453827,419
"159",1,0.72287784779276,0.0182459671907064,1.88855816181314,547
"160",2,0.454816345587864,0.0208045763329833,2.87903753848907,416
"161",1,0.722088895786761,0.0199531308096211,1.78016774650639,556
"162",2,0.465951224056672,0.0199716480333122,2.80929183422887,424
"163",1,0.71663243298924,0.0198181156640534,1.9596778167684,564
"164",2,0.493935358679816,0.024365725006885,2.71133219812632,446
"165",1,0.722044942582947,0.0199476882916581,1.91555973276136,557
"166",2,0.50641371228885,0.022911876575665,2.6274875421929,466
"167",1,0.713033495771235,0.019255621464822,2.53936104534195,552
"168",2,0.477805137638758,0.0244204989190284,2.8469591702655,453
"169",1,0.708445984741555,0.0192939766951948,1.93532508928162,546
"170",2,0.46603782269251,0.0195933301514959,3.01431518381934,443
"171",1,0.699064304927024,0.0213494852582755,2.40088132791337,532
"172",2,0.455988712419514,0.0188164690475378,3.37854327140017,429
"173",1,0.694940664408297,0.0214016735467977,2.43873859950986,520
"174",2,0.459122496292169,0.0174943708643711,3.3364934533983,421
"175",1,0.688974560689,0.0209457889310715,2.10413220366168,516
"176",2,0.434688503265577,0.0185351280570086,3.0221084390421,404
"177",1,0.649198847097499,0.0213178228719228,1.94201417783076,540
"178",2,0.388751133172946,0.025262786580399,4.53652389348658,411
