"","date","sal_nom","ipc","sal_real","sal_nom_dig","sal_real_dig","sal_nom_ita","sal_real_ita","sal_nom_pun","sal_real_pun","sal_nom_p","sal_nom_im","sal_nom_ega","sal_nom_c","sal_nom_tc","sal_nom_ssp","sal_nom_ap","sal_nom_ane","sal_nom_agcs","sal_nom_emc","sal_nom_con","sal_nom_hr","sal_nom_if","sal_nom_aiea","sal_real_p","sal_real_im","sal_real_ega","sal_real_c","sal_real_tc","sal_real_ssp","sal_real_ap","sal_real_ane","sal_real_agcs","sal_real_emc","sal_real_con","sal_real_hr","sal_real_if","sal_real_aiea","sal_nom_hom","sal_nom_muj","sal_real_hom","sal_real_muj"
"87",2009-12-01,305010.782568677,91.7060646704645,376665.068444789,328062.210376399,405131.82479951,254495.8556231,314282.983932235,251243.86131632,310267.018831494,NA,359065.445261438,498135.763888889,276507.187776437,296408.245374878,354778.909765848,288636.834532374,NA,200450.086696562,421621.175438597,391499.327443401,232563.002040816,616851.148264984,289952.444976077,NA,443418.456805228,615159.700322259,341465.301430243,366041.590698812,438124.912189396,356444.490647947,NA,247540.578695194,520670.015554591,483471.829178216,287197.581487814,761764.151499007,358069.169269635,326166.898240407,262475.688632971,402791.258772908,324137.469473788
"88",2010-01-01,293781.350739898,91.4832403701724,363681.23643925,313541.58143306,388143.051706675,243667.270688322,301643.429919976,248830.835980663,308035.57089565,NA,328200.697981366,448686.213333333,267947.258181818,288569.72142171,356007.004836759,254462.747540984,326129.509803922,198103.93065967,489264.230769231,361817.620412844,229776.829614604,589152.03525641,284016.312964931,NA,406290.036251366,555442.870785844,331700.395245124,357229.59548407,440712.34397277,315007.492546277,403726.046823941,245239.128570729,605675.683441152,447905.488983035,284448.013084792,729329.959485591,351592.786975281,309380.849899226,262033.734442524,382992.350394609,324379.856961115
"89",2010-02-01,295656.5952137,91.1685286045876,367266.094127428,314229.794566006,390337.814806079,250283.197194076,310903.033273292,251504.918188459,312420.661173309,NA,325478.303215927,487532.384615385,263211.707112971,295793.915103653,350837.135416667,253414.590759076,NA,201147.594538684,459014.821428571,370388.134463277,226415.491902834,575485.763333333,284638.4875,NA,404310.768237504,605615.154733494,326962.892642801,367436.6735782,435811.635814184,314792.865945422,NA,249866.54309522,570190.495804162,460097.98413984,281254.450965283,714871.279541748,353579.345885735,310778.082797083,263192.348928324,386050.081266734,326938.845809483
"90",2010-03-01,297100.698731736,91.3979149350039,368133.716784419,315248.802022519,390620.801956358,245608.976594027,304330.975373497,255517.605580694,316608.632183698,NA,312481.330166271,525275.512195122,262812.541004184,285687.864390244,361818.678464307,273140.708708709,NA,205396.255153459,453658.438596491,362706.484898407,230597.053191489,583048.599315068,280112.882065217,NA,387191.66259423,650862.241205405,325647.694369064,353992.218150745,448324.946638248,338445.196296424,NA,254503.901020838,562122.431431706,449425.016357928,285729.891021119,722448.142491957,347084.328088283,310352.024815778,268386.216502116,384553.267275094,332553.965158607
"91",2010-04-01,301565.907477177,90.918015250971,375638.853614609,318910.346107056,397243.567151433,252664.700622084,314726.154838113,260767.042232278,324818.656140759,NA,316343.778438662,536291.181818182,275596.43797791,297486.424615385,343360.779443255,266585.835616438,NA,197013.297940503,471424.719298246,381941.970165157,233990.088659794,585307.07,282815.506731287,NA,394046.579319667,668019.161804794,343290.562545193,370557.33668067,427699.704669183,332066.706474207,NA,245405.225027982,587219.698023007,475757.505284324,291464.540526677,729074.71082077,352282.834693493,320029.552743968,262604.417812852,398637.681962236,327107.342095085
"92",2010-05-01,308400.545414656,90.503297086898,385912.589843823,328237.887241873,410735.762415926,245764.394314869,307533.742438519,265498.926984127,332228.266248493,NA,329254.874816984,544438.101265823,277893.094794752,306510.050411523,364778.063518831,190820.874651811,NA,223420.375476839,437718.161290323,376952.315675676,225429.996086106,658361.653571429,290210.394209354,NA,412008.355200814,681274.792775262,347737.52999615,383546.946093859,456459.786805802,238780.958814881,NA,279573.875617566,547732.329779458,471693.862260963,282088.585482566,823831.392522363,363150.605581278,324656.603850267,273274.240342355,406254.374917856,341957.792864234
"93",2010-06-01,309168.73894031,91.3112815814797,383450.534025708,328540.792157659,407476.974010641,249861.266761769,309893.673275413,265714.42949495,329555.763747012,NA,329383.202643172,521451.875,280894.030795552,304263.798767967,369885.80199115,212045.04887218,NA,227756.906871096,474954.228070175,371603.275442478,224369.690298507,631772.948805461,285765.752169197,NA,408521.784529472,646737.443839884,348382.460925271,377367.118429113,458755.658117869,262991.619095237,NA,282478.454539436,589068.134816948,460885.776817269,278277.41530089,783564.58493438,354424.676476402,323137.624239188,279163.064293915,400775.624996929,346235.607295411
"94",2010-07-01,315647.154235053,91.2272776002658,391845.960522399,334127.274473738,414787.274481164,254735.649676956,316230.113237877,276766.33981369,343579.122477388,NA,332759.288637968,521786.0375,287781.740805604,314187.073120494,369832.673684211,220326.831812256,NA,235501.456210647,453056.810344828,386802.214204545,242628.963222417,599058.818815331,293170.238017429,NA,413089.050002957,647747.804179819,357253.696520915,390033.408503164,459112.136155807,273514.8341494,NA,292352.688991982,562426.996850361,480178.208875293,301200.811947266,743674.622497324,363943.003987846,330936.329402937,282648.202640111,410826.019264806,350880.896492951
"95",2010-08-01,317664.604807974,90.7214758611222,396549.065731414,336139.462944059,419611.716157367,260207.155297533,324823.42309506,276448.675708502,345098.139407634,NA,336574.671641791,492285.540540541,286871.49183223,313957.413793103,366174.693505099,225764.670198676,463384.58490566,241048.611904762,467988.827586207,379431.585164835,241621.446208113,641893.740072202,297738.414434117,NA,420154.998600145,614532.964075245,358109.214401818,391921.281863824,457105.482972238,281827.964738356,578455.142428466,300907.31041461,584202.739440336,473654.408860121,301622.394513924,801292.807167938,371674.679171678,331568.97240277,287052.291451386,413906.252827017,358334.911312887
"96",2010-09-01,337342.638130022,90.28,423172.948252381,356894.236367343,447699.07253657,277436.691919192,348025.092599119,293704.014440433,368431.320728612,NA,356579.156890459,504947.277777778,311802.276643991,326255.452811245,387465.228448276,222732.956698241,489290.442307692,252864.812933025,504511.966666667,411553.879139073,243363.589965398,681687.142372881,318625.703703704,NA,447303.827180378,633421.347012997,391134.335732521,409264.843053539,486048.262314657,279403.049912226,613780.93255811,317201.374220925,632875.279408507,516265.804303279,305282.748821237,855129.2520351,399693.851843647,354314.306525199,299867.72326454,444462.729441502,376163.266057922
"97",2010-10-01,310794.389025504,90.75,387850.849114472,331481.968433591,413667.58044192,245455.238564391,306311.909282835,268588.493425858,335180.68187855,NA,333038.030133146,466015.757142857,285931.941006601,311337.647000983,359196.8076328,149900.836879433,420532.20338983,236558.680650236,451521.5,387172.306745182,229442.996396396,615728.22260274,296960.860625331,NA,415609.442562852,581556.853955136,356824.157785097,388528.799149987,448253.86737647,187066.333626399,524796.386048466,295209.593208146,563468.979338843,483165.440648946,286329.689717817,768388.112504245,370587.520284504,327955.367557528,274201.424135653,409266.615712287,342185.248301517
"98",2010-11-01,310981.66648772,91,387018.392634442,334872.252343674,416750.357999133,250067.594885599,311210.495832902,259929.994460736,323484.306293169,NA,338056.260533708,468294.492957746,286421.209934032,297584.171586716,354224.866832918,247392.483544304,405068.847457627,215077.887329756,455412.194029851,386997.428791774,233041.141856392,660061.592982456,300368.938383838,NA,420712.87368618,582795.06953258,356452.769505814,370345.136617534,440834.793064043,307881.305070246,504110.406314025,267665.612528516,566762.977734952,481620.426490861,290020.981486115,821450.279178716,373810.794197469,329286.300377583,272925.173041141,409798.610085289,339656.877438563
"99",2010-12-01,335681.149198204,91.08,417390.098228992,359922.040077929,447531.52216541,280322.052910053,348555.912297579,281849.803576841,350455.536397423,NA,377794.620448179,559001.641025641,311966.861492759,320471.321243523,386772.159102244,314866.158208955,404533.419753086,226463.669886168,468797.701492537,428352.97309881,231132.165480427,713367.165016502,322754.962561576,NA,469754.509944623,695069.563528259,387903.459201306,398478.009780731,480917.292691361,391508.480645193,503001.8641528,281587.731824863,582908.867962559,532619.391781294,287392.59706476,887009.567831783,401317.517677849,358064.523133391,291454.297746371,445221.86259175,362397.883396756
"100",2011-01-01,320897.474550029,91.5,397176.382434872,341679.978764657,422898.990110354,273798.118771331,338881.278151401,272193.965366615,336895.809593105,NA,350111.495056497,472712.7125,293876.37435709,316629.811631944,374042.976902887,315001.14084507,395665.945945946,226501.628571429,485149.898550725,395074.60812845,242937.148397976,659459.315614618,307230.703063241,NA,433334.719291238,585078.849077869,363732.233835415,391894.275052653,462954.832068328,389878.461209882,489717.687195392,280342.179625293,600472.415419339,488985.785470458,300684.503345036,816216.038178748,380260.952152044,340019.317510854,282328.942940604,420843.581509335,349439.921180583
"101",2011-02-01,321118.309394851,91.83,396021.436774114,343955.898749881,424186.056119177,267407.856028369,329782.638519142,267764.310828441,330222.238934128,NA,339623.873579545,465321.505747126,288440.078491728,320756.991949911,370091.993439038,314635.63986014,363977.631578947,222327.698222566,476203.849315069,395374.635364635,252032.063139932,647116.694078947,316031.751386788,NA,418843.555296565,573861.053314408,355720.776316979,395575.839467792,456418.580605151,388026.638507686,448878.000395468,274187.213587124,587281.780844294,487598.578406239,310820.332686456,798061.261074167,389748.402968025,340598.460483473,280179.812201702,420045.471520781,345533.744221308
